user_id,item_id,rating
2777,490,5.0
2778,490,4.0
2779,490,5.0
2780,490,3.0
2781,490,3.0
2782,490,5.0
2509,492,5.0
2783,493,5.0
2784,493,5.0
1649,493,5.0
1598,493,5.0
2785,493,5.0
2786,493,5.0
2787,493,3.0
1297,493,5.0
1882,493,5.0
2788,493,5.0
770,493,5.0
2789,494,3.0
2790,494,5.0
995,494,5.0
2791,494,5.0
791,494,5.0
2792,494,5.0
2793,494,4.0
2794,494,4.0
2795,493,5.0
2796,493,5.0
2796,493,5.0
2797,493,5.0
2798,495,5.0
1290,496,5.0
1802,496,5.0
2799,496,5.0
2800,496,5.0
2801,497,5.0
2672,497,5.0
2054,497,5.0
1738,497,5.0
2802,497,5.0
2803,498,5.0
2804,498,5.0
2805,499,5.0
2685,499,5.0
2806,499,5.0
2807,499,4.0
2808,499,5.0
1437,499,5.0
2809,500,5.0
1406,499,4.0
2810,499,4.0
2811,499,5.0
2812,499,5.0
727,499,5.0
2813,501,5.0
2814,502,4.0
244,502,5.0
555,502,4.0
2815,502,4.0
2816,503,5.0
2817,504,3.0
2667,503,5.0
2179,503,5.0
2690,503,5.0
2818,503,5.0
1184,503,5.0
2673,503,5.0
2810,503,4.0
2696,503,5.0
2819,505,4.0
2820,505,5.0
2821,505,5.0
2822,505,5.0
2823,505,5.0
19,505,5.0
535,505,5.0
2824,506,5.0
2825,507,5.0
2679,507,5.0
2826,507,5.0
1581,507,5.0
1741,507,5.0
2827,508,5.0
870,508,5.0
2828,508,5.0
1866,508,5.0
345,508,5.0
2829,508,5.0
350,508,5.0
2830,508,5.0
1127,508,5.0
2831,508,5.0
1665,508,5.0
493,508,5.0
2832,508,4.0
2695,509,5.0
1467,509,5.0
732,509,5.0
2833,509,5.0
2834,509,5.0
2835,509,5.0
2836,509,5.0
2837,509,5.0
2838,510,3.0
1858,510,3.0
1396,511,5.0
2839,511,5.0
2840,511,5.0
2841,511,4.0
1619,512,5.0
2654,512,5.0
2842,512,4.0
2841,513,5.0
1640,513,5.0
2843,512,4.0
2844,512,5.0
2845,512,5.0
2020,512,5.0
43,512,5.0
2846,512,5.0
2068,514,5.0
2847,514,5.0
810,514,5.0
2848,514,5.0
2849,514,5.0
1445,515,5.0
2850,515,5.0
270,515,5.0
528,515,5.0
2851,515,5.0
2852,515,1.0
2853,515,5.0
2854,516,5.0
1222,516,5.0
2855,516,3.0
2856,516,5.0
2857,516,5.0
2858,517,5.0
2859,517,5.0
2860,516,5.0
2861,516,5.0
2785,516,5.0
2862,518,1.0
2863,516,5.0
2864,516,5.0
2865,516,5.0
2866,516,5.0
2867,516,5.0
1297,516,5.0
2868,516,5.0
2869,516,5.0
2870,517,5.0
2871,517,5.0
2872,517,5.0
2873,517,5.0
1633,518,5.0
2874,518,5.0
2875,518,5.0
1682,518,4.0
2876,518,5.0
2877,518,5.0
2878,518,5.0
2879,518,5.0
2880,518,5.0
2881,516,5.0
2004,516,5.0
347,516,5.0
2882,516,5.0
2832,516,5.0
2883,516,5.0
1546,516,5.0
2884,517,5.0
1882,517,5.0
2885,517,5.0
2886,517,5.0
2887,519,5.0
1361,518,5.0
2888,518,5.0
1059,518,5.0
1654,518,3.0
2889,518,5.0
2890,518,4.0
2891,516,5.0
2892,516,5.0
2893,516,5.0
450,516,5.0
2894,516,5.0
731,516,5.0
666,517,5.0
514,517,5.0
509,516,5.0
2895,516,4.0
2896,516,5.0
2897,517,4.0
2898,517,5.0
2899,517,5.0
2900,517,5.0
2901,516,5.0
2902,516,5.0
2784,516,5.0
2903,517,5.0
2904,517,5.0
2905,517,5.0
2561,517,4.0
2906,517,5.0
2808,517,5.0
528,517,5.0
1830,520,5.0
2907,520,5.0
2888,520,5.0
2908,520,5.0
2909,520,5.0
2477,517,5.0
2910,517,3.0
2911,517,4.0
2912,517,5.0
2913,517,5.0
1654,520,3.0
740,520,4.0
2862,520,1.0
2914,520,5.0
717,521,5.0
2915,521,5.0
1061,517,5.0
2916,517,5.0
2917,517,5.0
302,517,5.0
1129,517,5.0
2918,517,5.0
2918,517,5.0
255,521,5.0
2919,521,5.0
2920,521,5.0
2921,521,5.0
1103,517,5.0
777,517,5.0
571,517,5.0
1498,517,5.0
2922,517,5.0
539,517,5.0
2923,517,5.0
2924,517,4.0
2925,517,5.0
561,517,5.0
2926,517,5.0
646,517,5.0
2927,517,5.0
2928,517,5.0
2929,517,5.0
2930,522,5.0
2931,522,5.0
2932,522,4.0
2532,522,5.0
305,522,5.0
2263,523,5.0
2933,523,4.0
109,522,4.0
1112,524,5.0
407,525,5.0
2934,525,5.0
2498,525,5.0
2935,522,5.0
544,525,5.0
1064,525,3.0
2925,525,5.0
2936,525,5.0
2937,522,4.0
998,526,5.0
2938,522,5.0
2797,527,5.0
2939,522,5.0
2940,527,5.0
2941,527,5.0
2942,527,4.0
2943,527,5.0
2666,527,5.0
2944,527,5.0
302,527,5.0
68,522,5.0
130,522,4.0
169,522,4.0
2509,528,5.0
2945,529,5.0
2946,529,5.0
2533,529,5.0
2947,529,5.0
1847,527,4.0
695,527,4.0
1443,527,5.0
2911,527,5.0
2672,527,4.0
2479,527,4.0
2948,522,5.0
543,527,5.0
2949,527,5.0
317,527,5.0
2950,527,5.0
2951,528,5.0
2851,528,5.0
2952,528,5.0
978,528,5.0
571,528,5.0
2953,522,5.0
2954,522,5.0
2955,522,5.0
2948,522,5.0
2956,530,5.0
2957,530,5.0
2958,530,5.0
2959,530,5.0
2960,530,5.0
1070,531,5.0
2961,532,5.0
2962,532,5.0
2963,532,5.0
2082,532,4.0
2964,532,5.0
2965,532,3.0
2966,532,4.0
1568,532,5.0
2967,531,5.0
2968,531,5.0
2969,531,5.0
2970,531,5.0
2971,532,5.0
2972,532,5.0
995,532,5.0
2973,532,5.0
2974,532,5.0
2975,532,5.0
2976,532,5.0
1669,533,4.0
2815,533,5.0
1893,533,5.0
2977,534,5.0
2978,534,5.0
1432,534,4.0
2979,534,5.0
2980,534,1.0
2981,535,4.0
1257,535,5.0
2982,535,5.0
1024,535,5.0
2983,535,5.0
2984,535,3.0
2215,535,5.0
2217,535,4.0
2985,535,5.0
2986,536,4.0
2987,536,5.0
2988,536,5.0
2989,536,5.0
243,536,5.0
1960,536,5.0
2990,536,5.0
2991,536,5.0
2814,537,4.0
244,537,5.0
555,537,4.0
2815,537,4.0
2992,538,5.0
23,538,3.0
2993,539,5.0
979,540,5.0
2994,540,5.0
1893,540,5.0
2011,540,5.0
2995,540,5.0
2996,541,5.0
2997,538,5.0
2998,538,5.0
2999,538,5.0
3000,539,5.0
3001,539,4.0
3002,539,5.0
3003,539,5.0
3004,539,5.0
3005,542,5.0
3006,542,5.0
2418,542,5.0
3007,542,5.0
3008,542,5.0
3009,542,4.0
2925,543,5.0
1595,543,5.0
3010,543,5.0
2858,543,3.0
3011,544,5.0
3012,543,5.0
2745,545,5.0
1419,545,5.0
3013,545,5.0
3014,545,5.0
3015,545,5.0
3016,545,5.0
2026,546,5.0
3017,546,4.0
1208,545,5.0
3018,545,5.0
3019,545,5.0
1473,545,5.0
302,543,5.0
2808,543,5.0
284,543,5.0
2933,545,5.0
3020,545,5.0
3021,545,5.0
3022,545,5.0
3023,543,5.0
1403,543,5.0
2269,543,5.0
3024,543,5.0
3025,543,3.0
3026,547,5.0
3027,547,5.0
2685,547,5.0
26,547,5.0
3028,547,5.0
3029,547,5.0
2958,548,5.0
393,547,5.0
3030,547,5.0
3031,547,5.0
2179,547,5.0
673,547,4.0
974,547,5.0
3032,549,5.0
3033,549,5.0
3034,547,5.0
1213,547,5.0
2821,547,5.0
1163,547,5.0
3035,547,5.0
3036,547,5.0
3037,547,5.0
810,547,5.0
2689,547,5.0
2172,547,5.0
257,547,5.0
3038,550,5.0
3039,550,5.0
1798,550,5.0
847,547,5.0
2816,547,5.0
3040,551,5.0
3041,551,5.0
978,551,5.0
2668,551,5.0
1663,551,5.0
2164,551,5.0
3042,551,5.0
667,552,5.0
3043,552,5.0
3044,552,5.0
526,552,4.0
3045,552,4.0
2638,552,5.0
907,552,5.0
3046,552,5.0
3047,552,5.0
3048,552,4.0
1107,553,5.0
2572,553,5.0
3049,552,5.0
2650,552,5.0
2259,552,5.0
3050,553,5.0
3051,553,5.0
2685,553,5.0
3052,553,5.0
2679,553,5.0
3053,554,4.0
821,553,5.0
3054,553,5.0
351,553,5.0
1842,553,5.0
2801,553,5.0
2672,553,5.0
2672,553,5.0
3055,554,3.0
1867,554,5.0
3056,554,5.0
2553,554,5.0
2903,554,4.0
1569,554,5.0
3057,554,5.0
3058,553,5.0
1149,553,5.0
2519,553,5.0
3059,553,5.0
2489,553,5.0
1042,553,1.0
2673,553,5.0
2468,553,5.0
1727,553,5.0
1044,553,5.0
3060,553,5.0
1208,553,5.0
3061,553,5.0
3062,553,5.0
3063,553,5.0
535,553,3.0
1088,553,5.0
3064,553,4.0
2481,555,5.0
3065,555,5.0
3066,555,5.0
3067,555,5.0
3068,555,5.0
3069,555,5.0
3070,555,5.0
88,556,1.0
3071,556,3.0
3072,556,5.0
258,555,4.0
3073,555,5.0
3074,555,5.0
3075,556,5.0
3076,556,5.0
2445,556,4.0
1126,556,5.0
1039,556,5.0
2009,556,5.0
1772,556,4.0
2832,556,5.0
2711,555,5.0
770,556,5.0
3077,556,5.0
3078,556,5.0
3079,556,5.0
3080,556,5.0
230,555,5.0
3081,555,3.0
3082,555,5.0
3083,555,3.0
3084,556,5.0
3085,556,5.0
450,556,5.0
731,556,5.0
3086,556,5.0
3087,556,5.0
2578,556,5.0
3088,556,5.0
259,556,5.0
88,556,1.0
88,556,1.0
3089,555,5.0
3090,555,5.0
3091,555,5.0
3092,555,5.0
3093,555,5.0
665,557,4.0
3094,557,5.0
1574,557,5.0
1927,557,5.0
919,557,5.0
3095,557,5.0
3096,557,5.0
3097,557,5.0
3098,557,4.0
3099,557,5.0
1254,557,5.0
1568,557,4.0
3100,557,4.0
3101,557,5.0
2359,557,5.0
2627,557,4.0
3102,557,5.0
3103,558,5.0
3104,558,4.0
3105,558,5.0
2506,558,5.0
3106,559,5.0
3107,559,5.0
3108,559,5.0
3109,559,3.0
3110,559,5.0
3111,559,3.0
3112,559,5.0
3113,560,5.0
3114,560,5.0
2673,560,5.0
3115,559,5.0
3116,559,5.0
2978,561,5.0
3117,559,5.0
3118,559,5.0
3119,561,5.0
3120,561,5.0
1531,561,5.0
3121,561,4.0
3122,559,4.0
3123,561,4.0
3124,561,5.0
3125,561,5.0
3123,561,4.0
2643,561,5.0
430,561,5.0
3126,561,5.0
1172,561,5.0
871,561,5.0
723,561,3.0
2743,561,5.0
3127,559,4.0
3128,561,5.0
3129,561,5.0
980,561,5.0
3130,561,5.0
3131,561,5.0
1259,561,5.0
3132,561,5.0
1375,561,5.0
3133,561,5.0
3134,559,5.0
3135,559,3.0
2671,562,5.0
3136,562,5.0
3137,562,5.0
2672,562,5.0
767,562,5.0
3138,562,5.0
1727,562,5.0
1208,562,5.0
1467,562,5.0
255,562,5.0
3139,562,5.0
3140,562,5.0
2233,562,5.0
3141,562,5.0
3142,563,5.0
3143,563,5.0
821,563,5.0
3144,563,4.0
214,563,4.0
1184,564,4.0
2725,564,5.0
2028,564,1.0
3145,565,5.0
1833,565,5.0
3146,565,4.0
3147,565,5.0
360,565,1.0
232,565,5.0
3148,565,5.0
3149,565,5.0
1355,565,5.0
3150,565,5.0
874,565,5.0
3151,565,5.0
3152,566,5.0
3153,566,5.0
3154,567,5.0
815,567,4.0
2801,568,5.0
2672,568,5.0
2054,568,5.0
1738,568,5.0
2802,568,5.0
1820,569,5.0
3155,569,5.0
873,569,4.0
3156,570,5.0
3157,570,5.0
3072,571,5.0
3158,572,5.0
2441,571,5.0
2854,571,5.0
3159,571,5.0
3160,571,3.0
1222,571,5.0
3161,571,4.0
3162,571,5.0
3163,571,4.0
3164,571,5.0
3076,571,5.0
3165,571,5.0
3166,573,5.0
3167,573,5.0
1537,573,5.0
2865,571,5.0
2445,571,4.0
3168,571,5.0
2666,571,5.0
2861,571,5.0
3169,571,5.0
3170,572,5.0
3136,572,5.0
497,572,5.0
396,572,5.0
3171,572,5.0
3172,572,5.0
3173,572,5.0
2020,572,5.0
3174,572,5.0
3175,571,5.0
764,571,5.0
3176,571,4.0
1039,571,5.0
2009,571,5.0
3177,571,5.0
2832,571,5.0
2011,571,5.0
1845,572,5.0
3178,572,5.0
3179,572,5.0
2164,572,5.0
770,571,5.0
3180,571,5.0
3181,571,5.0
3181,571,5.0
363,571,4.0
3079,571,5.0
773,571,5.0
2894,571,4.0
3182,571,5.0
3183,571,5.0
3184,572,5.0
440,572,5.0
3185,572,5.0
3186,572,5.0
2654,572,5.0
3187,574,5.0
2794,574,5.0
3188,571,5.0
3189,571,5.0
2892,571,5.0
3084,571,5.0
3085,571,5.0
450,571,5.0
3190,571,5.0
3191,571,5.0
731,571,5.0
3086,571,5.0
3192,571,5.0
549,571,5.0
780,571,5.0
1297,574,5.0
304,574,5.0
2832,574,5.0
363,574,5.0
2888,574,5.0
3193,574,5.0
2578,574,5.0
3194,571,5.0
259,571,5.0
1626,575,1.0
88,571,1.0
88,571,1.0
423,571,5.0
2784,571,5.0
2075,571,5.0
2815,576,5.0
1434,576,4.0
2454,576,5.0
3195,577,5.0
3196,577,4.0
973,577,5.0
3197,576,5.0
3198,576,5.0
1850,576,5.0
3199,576,5.0
3055,576,3.0
1581,576,5.0
2164,576,5.0
3042,576,5.0
1589,576,3.0
777,576,5.0
2553,576,5.0
1762,576,5.0
309,576,5.0
3200,578,5.0
3201,578,4.0
3202,578,5.0
270,579,5.0
3203,579,4.0
3204,579,5.0
3205,580,5.0
2957,580,5.0
1107,580,5.0
2958,580,5.0
3206,580,5.0
3207,580,5.0
3208,580,5.0
3209,581,4.0
3210,581,5.0
3211,581,5.0
2964,581,5.0
228,582,4.0
3212,582,4.0
3066,582,5.0
3213,582,5.0
3214,582,5.0
3215,582,5.0
3216,582,3.0
3217,582,5.0
3147,583,5.0
967,583,5.0
3218,583,5.0
3219,583,5.0
2545,582,5.0
3220,583,5.0
1622,583,5.0
1624,583,5.0
3221,583,5.0
3222,583,5.0
3223,583,3.0
3224,583,5.0
1589,583,5.0
964,583,5.0
3225,584,5.0
3226,584,5.0
2335,584,5.0
2854,584,5.0
31,584,4.0
1222,584,5.0
3227,584,5.0
3228,584,5.0
3229,584,5.0
2785,584,5.0
2152,584,5.0
3076,584,5.0
1850,584,5.0
2865,584,5.0
1169,584,5.0
3230,584,5.0
3231,584,5.0
1126,584,5.0
1039,584,5.0
3232,584,5.0
1661,584,4.0
3233,585,4.0
770,584,5.0
1288,584,4.0
3079,584,5.0
3080,584,5.0
1663,584,5.0
3234,585,5.0
3235,585,5.0
3236,585,5.0
3237,585,4.0
3097,585,5.0
3238,585,5.0
3239,585,4.0
3240,585,5.0
1704,584,5.0
3241,584,5.0
3084,584,5.0
3242,584,5.0
3243,584,5.0
2437,584,4.0
731,584,5.0
3192,584,5.0
2797,584,5.0
780,584,5.0
3244,584,5.0
3245,584,5.0
2578,584,5.0
3246,584,1.0
3247,584,5.0
259,584,5.0
3248,584,5.0
3249,586,4.0
3250,587,4.0
3251,587,5.0
3252,587,5.0
3253,587,5.0
3254,587,5.0
3255,587,5.0
3256,584,4.0
3257,584,5.0
3258,584,4.0
2784,584,5.0
3259,586,5.0
3260,586,5.0
3221,586,5.0
3261,586,5.0
3166,586,5.0
2058,586,5.0
3262,588,5.0
2642,588,1.0
3138,586,5.0
1825,586,5.0
3263,586,5.0
2858,589,5.0
3264,589,5.0
3265,589,5.0
2870,589,5.0
3266,589,4.0
2871,589,5.0
3267,590,5.0
3268,589,5.0
3269,589,5.0
497,589,5.0
2873,589,5.0
3270,590,5.0
3271,590,3.0
3272,589,5.0
1882,589,5.0
3273,589,5.0
3274,589,5.0
3275,589,5.0
334,590,4.0
2473,590,5.0
1669,590,4.0
1162,589,5.0
2864,589,5.0
2178,589,4.0
3276,591,5.0
3277,591,5.0
3278,589,5.0
3279,589,5.0
3280,589,5.0
115,591,5.0
3281,591,5.0
3282,589,5.0
3283,589,5.0
151,591,5.0
3284,591,5.0
3285,592,5.0
3286,589,5.0
3287,589,5.0
3288,589,4.0
3289,589,5.0
3290,589,5.0
3291,589,5.0
2912,589,5.0
3292,589,4.0
166,589,5.0
1349,589,5.0
3293,589,5.0
3294,589,5.0
1948,593,5.0
2231,589,5.0
3295,589,5.0
3024,589,5.0
3296,593,5.0
341,593,5.0
3297,593,4.0
1154,593,5.0
3298,593,5.0
3299,593,5.0
2922,589,5.0
244,589,5.0
791,594,5.0
1849,594,4.0
2925,589,5.0
3300,589,5.0
1595,589,5.0
3010,589,5.0
2266,589,5.0
655,589,4.0
3301,595,5.0
3302,595,5.0
3303,596,5.0
3304,596,5.0
268,596,5.0
3305,596,5.0
1723,596,5.0
1010,596,5.0
2614,596,5.0
2251,596,4.0
3306,596,5.0
785,597,5.0
3307,597,5.0
2749,597,5.0
1172,597,5.0
3308,597,5.0
3309,597,5.0
3310,598,5.0
3311,598,5.0
3312,598,5.0
3313,597,5.0
2765,597,5.0
3311,597,4.0
3314,597,5.0
980,597,5.0
1996,597,5.0
287,597,4.0
3315,599,5.0
2678,599,5.0
3316,599,5.0
3317,599,5.0
3318,599,5.0
3319,599,5.0
68,599,5.0
3320,599,5.0
3321,600,5.0
3322,600,5.0
1557,600,5.0
284,601,5.0
3323,601,5.0
694,601,5.0
3324,601,2.0
2840,601,5.0
1719,602,5.0
3325,603,4.0
3326,603,3.0
3327,604,5.0
2656,604,5.0
309,605,5.0
3290,605,5.0
2708,606,5.0
2684,606,5.0
24,606,5.0
2681,606,5.0
3328,607,5.0
3329,607,5.0
1127,607,5.0
2831,607,5.0
3123,604,4.0
3330,604,5.0
941,604,5.0
861,606,5.0
1112,606,5.0
341,606,5.0
704,606,5.0
2492,606,5.0
2130,604,5.0
3331,604,5.0
310,604,4.0
2473,607,5.0
1669,607,4.0
334,607,5.0
2815,607,5.0
3332,607,4.0
3333,607,5.0
3334,607,5.0
3335,605,4.0
3336,605,5.0
3197,605,5.0
3337,605,5.0
3040,605,5.0
3199,605,5.0
2843,605,3.0
533,605,5.0
3055,605,3.0
2714,605,5.0
3338,605,5.0
3042,605,5.0
2681,605,5.0
2696,606,4.0
1554,606,5.0
796,606,5.0
1980,606,5.0
2711,606,5.0
1345,606,5.0
800,606,5.0
992,605,5.0
1589,605,5.0
1994,605,5.0
2553,605,5.0
3339,605,5.0
3340,608,5.0
2172,608,5.0
939,608,5.0
3143,608,5.0
1904,608,5.0
887,609,5.0
856,609,5.0
1061,608,5.0
3190,608,4.0
3232,608,5.0
1106,608,5.0
405,608,5.0
3341,608,5.0
2813,610,5.0
1538,610,5.0
327,611,4.0
3342,611,5.0
1739,611,5.0
3343,611,5.0
2995,611,5.0
3047,611,5.0
3344,611,5.0
3345,611,5.0
3346,611,5.0
2009,611,5.0
3347,611,5.0
1104,611,5.0
3348,611,5.0
2994,611,5.0
3349,611,5.0
1730,611,5.0
2064,610,5.0
3350,610,5.0
1537,610,5.0
3351,612,5.0
3352,612,4.0
3353,612,5.0
410,613,5.0
3354,613,5.0
3355,613,5.0
248,614,5.0
3356,614,5.0
3357,615,5.0
3358,615,5.0
3359,615,5.0
2611,615,4.0
180,615,4.0
23,615,3.0
3346,616,5.0
571,616,5.0
3360,617,5.0
2801,617,5.0
3361,617,5.0
2673,617,5.0
2689,617,5.0
2494,618,5.0
2753,618,4.0
2755,618,5.0
595,618,5.0
2742,618,5.0
3362,618,5.0
985,618,4.0
3363,618,5.0
3364,619,5.0
3273,620,5.0
3365,620,5.0
1289,620,5.0
1319,620,5.0
3366,619,5.0
1393,619,5.0
3008,621,5.0
3367,621,5.0
3368,620,5.0
3369,620,5.0
3370,620,5.0
1176,619,5.0
1255,619,5.0
1063,619,5.0
3371,619,5.0
2753,619,5.0
3372,622,4.0
3373,622,5.0
3297,622,4.0
3215,622,4.0
223,622,4.0
3374,622,4.0
77,622,3.0
1164,623,4.0
3375,623,5.0
3376,622,3.0
3377,622,3.0
1445,624,5.0
23,622,2.0
2611,622,4.0
3378,622,4.0
3226,623,5.0
3379,622,3.0
3380,623,5.0
1157,623,5.0
410,625,5.0
802,625,5.0
3381,625,5.0
376,625,5.0
821,625,5.0
2122,625,5.0
408,625,5.0
3382,625,4.0
1932,625,5.0
3383,626,5.0
3384,626,5.0
3385,626,5.0
3386,626,3.0
3387,627,5.0
3388,627,5.0
2673,627,5.0
2041,627,5.0
3389,628,5.0
3390,628,5.0
3391,628,5.0
3392,628,5.0
1312,628,5.0
3393,628,5.0
3394,628,5.0
3395,628,5.0
3396,628,5.0
3397,628,5.0
3398,628,5.0
3399,628,5.0
124,628,1.0
3400,628,4.0
114,628,4.0
3401,629,5.0
3402,628,3.0
3403,629,5.0
3404,629,5.0
1771,629,5.0
3405,629,5.0
3406,629,5.0
136,628,1.0
3407,628,5.0
174,628,4.0
243,630,5.0
3284,628,1.0
3408,628,4.0
138,628,1.0
3409,628,1.0
3410,628,4.0
3411,628,1.0
3412,628,1.0
3413,628,5.0
3414,628,1.0
144,628,4.0
3415,628,1.0
2325,628,3.0
147,628,1.0
3412,628,1.0
146,628,1.0
152,628,2.0
142,628,1.0
3385,628,1.0
3416,628,5.0
3417,628,5.0
3418,628,4.0
3419,628,4.0
3420,628,5.0
196,628,4.0
3421,628,5.0
3422,631,5.0
3423,631,5.0
3424,632,5.0
313,632,4.0
3425,632,5.0
3426,631,5.0
3427,631,5.0
3428,631,5.0
694,631,5.0
405,631,5.0
2064,631,5.0
3429,632,4.0
352,632,5.0
3036,632,5.0
660,632,5.0
492,633,5.0
2768,633,3.0
3430,633,5.0
3431,633,5.0
3432,633,5.0
3433,633,5.0
3434,633,5.0
3435,633,5.0
21,633,5.0
3436,633,5.0
3437,633,5.0
3438,633,5.0
975,633,5.0
3439,633,4.0
3440,633,5.0
3441,633,5.0
3442,633,5.0
740,633,5.0
1956,633,5.0
3443,633,5.0
3444,633,5.0
3445,633,4.0
3446,633,4.0
2264,633,5.0
3447,634,5.0
3448,634,5.0
848,635,5.0
3449,635,3.0
3450,635,5.0
385,635,5.0
3451,635,5.0
3452,635,5.0
296,635,5.0
665,636,4.0
994,637,5.0
3453,638,5.0
3454,639,5.0
3455,639,3.0
3456,639,5.0
3079,639,5.0
3436,639,5.0
3457,639,5.0
3437,639,5.0
975,639,5.0
3458,639,5.0
3441,639,5.0
1592,639,5.0
3446,639,5.0
733,639,4.0
3459,639,5.0
376,639,5.0
3460,640,5.0
3461,640,5.0
3462,640,5.0
3463,640,5.0
782,640,5.0
2628,640,5.0
3464,640,5.0
2459,640,5.0
3000,640,5.0
1140,640,5.0
3450,640,5.0
401,640,5.0
3465,640,4.0
3452,640,5.0
3466,640,3.0
3467,640,5.0
3468,640,5.0
3190,640,5.0
3469,640,4.0
3470,640,5.0
3471,640,5.0
2310,640,5.0
1894,640,5.0
1695,640,5.0
544,640,5.0
1754,640,5.0
3472,641,5.0
3473,641,5.0
3474,641,5.0
955,641,4.0
962,642,4.0
3475,642,4.0
3434,642,5.0
3476,642,5.0
3477,642,5.0
3079,642,5.0
21,642,5.0
3436,642,5.0
3436,642,5.0
3478,642,5.0
2893,642,5.0
3479,642,4.0
508,642,5.0
3480,642,5.0
3481,642,4.0
812,642,5.0
3441,642,5.0
740,642,5.0
2143,642,5.0
3482,642,5.0
3483,643,5.0
3484,643,5.0
3485,643,5.0
24,644,4.0
3486,644,5.0
1254,644,5.0
3487,644,5.0
3441,644,5.0
3488,644,5.0
1956,644,5.0
665,645,4.0
3489,646,5.0
3490,646,4.0
3491,646,4.0
1270,646,5.0
2578,646,5.0
998,646,5.0
3437,645,5.0
1254,645,5.0
3441,645,5.0
1956,645,5.0
3492,645,4.0
3493,645,4.0
3494,646,5.0
3431,646,5.0
3495,646,5.0
3496,646,5.0
3497,646,5.0
930,646,4.0
3079,646,5.0
284,646,5.0
3498,646,4.0
3182,646,4.0
21,646,5.0
3436,646,5.0
3436,646,5.0
3437,646,5.0
3499,646,5.0
975,646,5.0
2903,646,4.0
3500,646,5.0
1242,646,3.0
3441,646,5.0
1956,646,5.0
3501,646,4.0
3502,646,4.0
3503,647,5.0
3504,647,5.0
950,647,3.0
313,647,5.0
3505,647,5.0
1168,647,5.0
3506,647,5.0
3507,647,5.0
3508,647,5.0
3509,647,5.0
793,647,4.0
3510,647,5.0
3511,647,5.0
364,647,5.0
3512,647,5.0
801,647,5.0
3513,648,5.0
801,648,5.0
3514,648,5.0
3511,648,5.0
3515,649,5.0
770,649,5.0
354,649,5.0
2812,649,5.0
571,649,5.0
3516,650,4.0
3517,650,5.0
3507,650,5.0
3518,650,5.0
1763,650,5.0
3403,650,5.0
3509,650,5.0
3519,650,5.0
793,650,5.0
3520,650,5.0
374,650,4.0
3511,650,5.0
801,650,5.0
3521,650,5.0
3522,650,5.0
3523,650,5.0
3524,650,5.0
1059,650,5.0
3525,650,5.0
2401,650,5.0
571,650,5.0
3526,650,5.0
1197,650,4.0
3527,651,5.0
3528,651,5.0
3529,651,5.0
3530,651,3.0
3531,651,5.0
3532,651,5.0
3533,651,5.0
457,651,5.0
3157,652,5.0
3534,653,5.0
3535,652,4.0
3536,652,5.0
1574,652,5.0
3537,652,4.0
3538,652,5.0
3539,652,4.0
3540,652,5.0
3541,652,5.0
3000,652,5.0
872,653,5.0
3542,652,5.0
2916,652,5.0
3543,652,5.0
3544,653,5.0
3545,653,4.0
883,653,5.0
3546,652,5.0
1254,652,5.0
3547,652,5.0
3548,652,5.0
355,652,5.0
3549,652,5.0
3375,652,5.0
3550,652,5.0
1773,652,5.0
2988,652,5.0
1520,652,5.0
3551,652,5.0
3552,652,4.0
3553,652,5.0
3554,652,5.0
3555,652,5.0
1279,652,5.0
3556,652,3.0
3557,654,5.0
3557,654,5.0
3558,654,5.0
3497,654,5.0
234,654,3.0
3559,654,5.0
3560,654,5.0
1977,654,5.0
3561,654,5.0
3562,654,5.0
3563,654,5.0
484,655,5.0
3564,655,4.0
1957,656,3.0
3189,656,5.0
3565,656,5.0
3566,656,5.0
1412,656,3.0
3567,656,5.0
3568,656,4.0
2940,656,5.0
3569,656,5.0
2440,656,5.0
3570,656,5.0
3571,656,5.0
2927,656,5.0
3572,657,5.0
3573,657,5.0
3574,658,5.0
3575,658,5.0
3048,659,5.0
2503,659,5.0
3576,659,5.0
3577,659,5.0
24,659,3.0
3578,660,5.0
3579,660,5.0
3580,660,1.0
124,660,1.0
665,660,3.0
665,660,3.0
24,660,4.0
3581,660,5.0
3582,660,5.0
3583,660,5.0
3584,660,5.0
3150,660,5.0
1100,660,4.0
341,660,5.0
3585,660,5.0
3586,660,5.0
3587,660,5.0
3588,660,5.0
3589,661,5.0
874,661,5.0
733,661,5.0
2354,661,5.0
627,661,4.0
800,661,5.0
3590,661,4.0
3591,661,5.0
3592,661,5.0
3145,661,3.0
3593,662,5.0
3594,662,3.0
3595,662,5.0
1194,662,5.0
3596,662,5.0
3597,662,5.0
432,662,5.0
3598,662,5.0
1410,662,5.0
3599,663,5.0
3556,663,5.0
3600,663,4.0
3601,664,5.0
3602,664,5.0
3603,665,5.0
947,665,5.0
786,665,5.0
3256,666,4.0
3604,666,5.0
2146,666,4.0
2962,666,5.0
1257,666,4.0
3605,666,5.0
2203,666,5.0
1867,666,5.0
1312,666,5.0
3495,666,5.0
95,666,5.0
1020,666,5.0
2914,666,5.0
2882,666,5.0
3606,666,5.0
3607,666,5.0
3608,666,5.0
2326,666,4.0
1172,666,5.0
3599,666,5.0
1065,666,4.0
962,666,4.0
3048,666,5.0
3575,666,5.0
2185,667,5.0
3609,667,5.0
166,667,5.0
1690,667,5.0
3610,667,5.0
